source_id	source_qualified_name	edge_type	target_id	target_qualified_name	properties
2963	D-twse.scripts.backfill_indicators.main	CALLS	1874	D-twse.twstock.db.get_connection	{"callee":"get_connection","confidence":0.85,"strategy":"lsp_constructor","candidates":1}
2963	D-twse.scripts.backfill_indicators.main	CALLS	1361	D-twse.twstock.tests.test_processor_unit._NonClosingConn.close	{"callee":"conn.close","confidence":0.85,"strategy":"field_type_hint","candidates":2}
1870	D-twse.scripts.check_db_report	CALLS	832	D-twse.scripts.complete_and_fetch_today.run	{"callee":"subprocess.run","confidence":0.24,"strategy":"suffix_match","candidates":7,"args":[{"i":0,"e":"['sqlite3', db, '.tables']"},{"i":1,"k":"capture_output","e":"True"},{"i":2,"k":"text","e":"True"},{"i":3,"k":"timeout","e":"10"}]}
1870	D-twse.scripts.check_db_report	CALLS	2970	D-twse.twstock.commands.dividend.execute	{"callee":"conn.execute","confidence":0.28,"strategy":"suffix_match","candidates":6,"args":[{"i":0,"e":"'PRAGMA integrity_check'","v":"PRAGMA integrity_check"}]}
1870	D-twse.scripts.check_db_report	CALLS	1361	D-twse.twstock.tests.test_processor_unit._NonClosingConn.close	{"callee":"conn.close","confidence":0.85,"strategy":"field_type_hint","candidates":2}
1095	D-twse.scripts.check_supabase	CALLS	2535	D-twse._api_test.log	{"callee":"console.log","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'❌ Missing Supabase credentials in .env'","v":"❌ Missing Supabase credentials in .env"}]}
1095	D-twse.scripts.check_supabase	CALLS	1096	D-twse.scripts.check_supabase.check	{"callee":"check","confidence":0.90,"strategy":"same_module","candidates":1}
1096	D-twse.scripts.check_supabase.check	CALLS	2535	D-twse._api_test.log	{"callee":"console.log","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"`🏷️ Table [stock_meta]: Total rows = ${metaCount}`"}]}
1096	D-twse.scripts.check_supabase.check	CALLS	303	D-twse.api-response-example.error	{"callee":"console.error","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'❌ Error fetching stock_meta info:'","v":"❌ Error fetching stock_meta info:"},{"i":1,"e":"metaErr.message"}]}
1096	D-twse.scripts.check_supabase.check	CALLS	2286	D-twse.pyproject.select	{"callee":"supabase\r\n    .from(\"stock_meta\")\r\n    .select","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'*'","v":"*"},{"i":1,"e":"{ count: 'exact', head: true }"}]}
829	D-twse.scripts.complete_and_fetch_today	CALLS	2535	D-twse._api_test.log	{"callee":"console.log","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'📍 SQLite DB Path:'","v":"📍 SQLite DB Path:"},{"i":1,"e":"dbPath"}]}
829	D-twse.scripts.complete_and_fetch_today	CALLS	303	D-twse.api-response-example.error	{"callee":"console.error","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'Critical Runtime Error:'","v":"Critical Runtime Error:"},{"i":1,"e":"err"}]}
829	D-twse.scripts.complete_and_fetch_today	CALLS	832	D-twse.scripts.complete_and_fetch_today.run	{"callee":"run","confidence":0.90,"strategy":"same_module","candidates":1}
832	D-twse.scripts.complete_and_fetch_today.run	CALLS	2535	D-twse._api_test.log	{"callee":"console.log","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'\\n🎉 CONGRATULATIONS! ALL SUB-TASKS & TODAY'S MARKET CRAWLING COMPLETED SUCCESSFULLY!'","v":"\\n🎉 CONGRATULATIONS! ALL SUB-TASKS & TODAY'S MARKET CRAWLING COMPLETED SUCCESSFULLY!"}]}
832	D-twse.scripts.complete_and_fetch_today.run	CALLS	303	D-twse.api-response-example.error	{"callee":"console.error","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'  ❌ Error crawling TPEx institutional buy/sells:'","v":"  ❌ Error crawling TPEx institutional buy/sells:"},{"i":1,"e":"tpInstErr.message"}]}
832	D-twse.scripts.complete_and_fetch_today.run	CALLS	2286	D-twse.pyproject.select	{"callee":"supabase\r\n      .from(\"stock_features\")\r\n      .select","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'*'","v":"*"}]}
832	D-twse.scripts.complete_and_fetch_today.run	CALLS	830	D-twse.scripts.complete_and_fetch_today.cleanFloat	{"callee":"cleanFloat","confidence":0.95,"strategy":"lsp_ts_local","candidates":1,"args":[{"i":0,"e":"r[3]"}]}
832	D-twse.scripts.complete_and_fetch_today.run	CALLS	831	D-twse.scripts.complete_and_fetch_today.cleanInt	{"callee":"cleanInt","confidence":0.95,"strategy":"lsp_ts_local","candidates":1,"args":[{"i":0,"e":"r[6]"}]}
2537	D-twse.scripts.fetch_today_only	CALLS	2535	D-twse._api_test.log	{"callee":"console.log","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"`  - Date ${dateStr} is closed or has no data (${json.stat || 'No data'}).`"}]}
2537	D-twse.scripts.fetch_today_only	CALLS	303	D-twse.api-response-example.error	{"callee":"console.error","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"err"}]}
2537	D-twse.scripts.fetch_today_only	CALLS	2540	D-twse.scripts.fetch_today_only.run	{"callee":"run","confidence":0.90,"strategy":"same_module","candidates":1}
2540	D-twse.scripts.fetch_today_only.run	CALLS	2535	D-twse._api_test.log	{"callee":"console.log","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'\\n🎉 ALL DONE! Today's stock data has been successfully crawling and synchronized!'","v":"\\n🎉 ALL DONE! Today's stock data has been successfully crawling and synchronized!"}]}
2540	D-twse.scripts.fetch_today_only.run	CALLS	303	D-twse.api-response-example.error	{"callee":"console.error","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"`❌ Supabase stock_institutional upsert batch error at [${s}]:`"},{"i":1,"e":"error"}]}
2540	D-twse.scripts.fetch_today_only.run	CALLS	2538	D-twse.scripts.fetch_today_only.cleanFloat	{"callee":"cleanFloat","confidence":0.95,"strategy":"lsp_ts_local","candidates":1,"args":[{"i":0,"e":"r[3]"}]}
2540	D-twse.scripts.fetch_today_only.run	CALLS	2539	D-twse.scripts.fetch_today_only.cleanInt	{"callee":"cleanInt","confidence":0.95,"strategy":"lsp_ts_local","candidates":1,"args":[{"i":0,"e":"r[6]"}]}
1665	D-twse.scripts.final_audit	CALLS	832	D-twse.scripts.complete_and_fetch_today.run	{"callee":"subprocess.run","confidence":0.24,"strategy":"suffix_match","candidates":7,"args":[{"i":0,"e":"['python', '-c', 'from twstock.strategy import kronos_engine; print('OK')']"},{"i":1,"k":"capture_output","e":"True"},{"i":2,"k":"text","e":"True"},{"i":3,"k":"cwd","e":"'d:/twse/twstock'","v":"d:/twse/twstock"}]}
1665	D-twse.scripts.final_audit	CALLS	2970	D-twse.twstock.commands.dividend.execute	{"callee":"cur.execute","confidence":0.28,"strategy":"suffix_match","candidates":6,"args":[{"i":0,"e":"'SELECT COUNT(*) FROM institutional_data WHERE date = ?'","v":"SELECT COUNT(*) FROM institutional_data WHERE date = ?"},{"i":1,"e":"(im,)"}]}
1665	D-twse.scripts.final_audit	CALLS	1361	D-twse.twstock.tests.test_processor_unit._NonClosingConn.close	{"callee":"conn.close","confidence":0.85,"strategy":"field_type_hint","candidates":2}
930	D-twse.scripts.get_fields	CALLS	323	D-twse.api-response-example.open	{"callee":"open","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'fields.json'","v":"fields.json"},{"i":1,"e":"'w'","v":"w"},{"i":2,"k":"encoding","e":"'utf-8'","v":"utf-8"}]}
930	D-twse.scripts.get_fields	CALLS	1552	D-twse.twstock.fetcher.FinMindClient.get	{"callee":"r3.json().get","confidence":0.55,"strategy":"suffix_match","candidates":2,"args":[{"i":0,"e":"'tables'","v":"tables"},{"i":1,"e":"[{}]"}]}
1618	D-twse.scripts.pull_from_supabase	CALLS	2535	D-twse._api_test.log	{"callee":"console.log","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'📍 SQLite DB Path:'","v":"📍 SQLite DB Path:"},{"i":1,"e":"dbPath"}]}
1618	D-twse.scripts.pull_from_supabase	CALLS	303	D-twse.api-response-example.error	{"callee":"console.error","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'Critical error:'","v":"Critical error:"},{"i":1,"e":"err"}]}
1618	D-twse.scripts.pull_from_supabase	CALLS	1619	D-twse.scripts.pull_from_supabase.run	{"callee":"run","confidence":0.90,"strategy":"same_module","candidates":1}
1620	D-twse.scripts.pull_from_supabase.fetchAndInsertTable	CALLS	2535	D-twse._api_test.log	{"callee":"console.log","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"`✅ ${sqliteTable} restored successfully! Total: ${completedRows} rows`"}]}
1620	D-twse.scripts.pull_from_supabase.fetchAndInsertTable	CALLS	303	D-twse.api-response-example.error	{"callee":"console.error","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"`❌ Page ${p} query failed:`"},{"i":1,"e":"error.message"}]}
1620	D-twse.scripts.pull_from_supabase.fetchAndInsertTable	CALLS	2286	D-twse.pyproject.select	{"callee":"supabase\r\n            .from(supabaseTable)\r\n            .select","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'*'","v":"*"}]}
1620	D-twse.scripts.pull_from_supabase.fetchAndInsertTable	CALLS	1619	D-twse.scripts.pull_from_supabase.run	{"callee":"db.prepare(`DELETE FROM ${sqliteTable}`).run","confidence":0.24,"strategy":"suffix_match","candidates":7}
1619	D-twse.scripts.pull_from_supabase.run	CALLS	2535	D-twse._api_test.log	{"callee":"console.log","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'\\n🎉 ALL DONE! Local SQLite database fully reconstructed.'","v":"\\n🎉 ALL DONE! Local SQLite database fully reconstructed."}]}
1619	D-twse.scripts.pull_from_supabase.run	CALLS	303	D-twse.api-response-example.error	{"callee":"console.error","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'❌ Failed to query stock_meta:'","v":"❌ Failed to query stock_meta:"},{"i":1,"e":"error.message"}]}
1619	D-twse.scripts.pull_from_supabase.run	CALLS	2286	D-twse.pyproject.select	{"callee":"supabase\r\n      .from(\"stock_meta\")\r\n      .select","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'*'","v":"*"}]}
1619	D-twse.scripts.pull_from_supabase.run	CALLS	1620	D-twse.scripts.pull_from_supabase.fetchAndInsertTable	{"callee":"fetchAndInsertTable","confidence":0.95,"strategy":"lsp_ts_local","candidates":1,"args":[{"i":0,"e":"'stock_features'","v":"stock_features"},{"i":1,"e":"'tdcc_shareholding'","v":"tdcc_shareholding"},{"i":2,"e":"insertFeat"},{"i":3,"e":"(stmt, f) => {        stmt.run(          f.stock_id,          f.date,          f.total_shares || 0,          f.whale_rat"}]}
2092	D-twse.scripts.setup_database	CALLS	2094	D-twse.scripts.setup_database.init_database	{"callee":"init_database","confidence":0.90,"strategy":"same_module","candidates":1}
2092	D-twse.scripts.setup_database	CALLS	2095	D-twse.scripts.setup_database.verify_database	{"callee":"verify_database","confidence":0.90,"strategy":"same_module","candidates":1}
2094	D-twse.scripts.setup_database.init_database	CALLS	2093	D-twse.scripts.setup_database.get_database_url	{"callee":"get_database_url","confidence":0.95,"strategy":"lsp_direct","candidates":1}
2095	D-twse.scripts.setup_database.verify_database	CALLS	2093	D-twse.scripts.setup_database.get_database_url	{"callee":"get_database_url","confidence":0.95,"strategy":"lsp_direct","candidates":1}
2095	D-twse.scripts.setup_database.verify_database	CALLS	2970	D-twse.twstock.commands.dividend.execute	{"callee":"conn.execute","confidence":0.28,"strategy":"suffix_match","candidates":6,"args":[{"i":0,"e":"text('SELECT 1')"}]}
855	D-twse.scripts.syncData	CALLS	859	D-twse.scripts.syncData.syncDailyPrices	{"callee":"syncDailyPrices","confidence":0.90,"strategy":"same_module","candidates":1}
859	D-twse.scripts.syncData.syncDailyPrices	CALLS	2535	D-twse._api_test.log	{"callee":"console.log","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'[Sync] Total trading days < 512, no cleanup needed.'","v":"[Sync] Total trading days < 512, no cleanup needed."}]}
859	D-twse.scripts.syncData.syncDailyPrices	CALLS	303	D-twse.api-response-example.error	{"callee":"console.error","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'[Sync] Cleanup error:'","v":"[Sync] Cleanup error:"},{"i":1,"e":"cleanupErr.message"}]}
859	D-twse.scripts.syncData.syncDailyPrices	CALLS	2286	D-twse.pyproject.select	{"callee":"supabase\r\n    .from(\"stock_price\")\r\n    .select","confidence":0.75,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'date'","v":"date"}]}
859	D-twse.scripts.syncData.syncDailyPrices	CALLS	857	D-twse.scripts.syncData.parseNum	{"callee":"parseNum","confidence":0.95,"strategy":"lsp_ts_local","candidates":1,"args":[{"i":0,"e":"row[9]"}]}
859	D-twse.scripts.syncData.syncDailyPrices	CALLS	858	D-twse.scripts.syncData.parseSpread	{"callee":"parseSpread","confidence":0.95,"strategy":"lsp_ts_local","candidates":1,"args":[{"i":0,"e":"row[3]"}]}
859	D-twse.scripts.syncData.syncDailyPrices	CALLS	859	D-twse.scripts.syncData.syncDailyPrices	{"callee":"supabase\r\n      .from(\"stock_price\")\r\n      .delete","confidence":0.50,"strategy":"callee_suffix","candidates":0}
2616	D-twse.scripts.sync_to_supabase	CALLS	2623	D-twse.scripts.sync_to_supabase.main	{"callee":"main","confidence":0.90,"strategy":"same_module","candidates":1}
2617	D-twse.scripts.sync_to_supabase.check_local_db	CALLS	2970	D-twse.twstock.commands.dividend.execute	{"callee":"conn.execute","confidence":0.14,"strategy":"suffix_match","candidates":6,"args":[{"i":0,"e":"f'SELECT COUNT(*) FROM {table}'","v":"f\"SELECT COUNT(*) FROM {table}\""}]}
2617	D-twse.scripts.sync_to_supabase.check_local_db	CALLS	1874	D-twse.twstock.db.get_connection	{"callee":"get_connection","confidence":0.85,"strategy":"lsp_constructor","candidates":1,"args":[{"i":0,"k":"readonly","e":"True"}]}
2617	D-twse.scripts.sync_to_supabase.check_local_db	CALLS	1875	D-twse.twstock.db.get_path	{"callee":"get_path","confidence":0.85,"strategy":"lsp_constructor","candidates":1}
2617	D-twse.scripts.sync_to_supabase.check_local_db	CALLS	1361	D-twse.twstock.tests.test_processor_unit._NonClosingConn.close	{"callee":"conn.close","confidence":0.85,"strategy":"field_type_hint","candidates":2}
2623	D-twse.scripts.sync_to_supabase.main	CALLS	336	D-twse.api-response-example.time	{"callee":"time.time","confidence":0.38,"strategy":"unique_name","candidates":1}
2623	D-twse.scripts.sync_to_supabase.main	CALLS	2617	D-twse.scripts.sync_to_supabase.check_local_db	{"callee":"check_local_db","confidence":0.95,"strategy":"lsp_direct","candidates":1}
2623	D-twse.scripts.sync_to_supabase.main	CALLS	2620	D-twse.scripts.sync_to_supabase.sync_institutional	{"callee":"sync_institutional","confidence":0.95,"strategy":"lsp_direct","candidates":1,"args":[{"i":0,"k":"days","e":"args.days"}]}
2623	D-twse.scripts.sync_to_supabase.main	CALLS	2619	D-twse.scripts.sync_to_supabase.sync_stock_history	{"callee":"sync_stock_history","confidence":0.95,"strategy":"lsp_direct","candidates":1,"args":[{"i":0,"k":"days","e":"args.days"}]}
2623	D-twse.scripts.sync_to_supabase.main	CALLS	2618	D-twse.scripts.sync_to_supabase.sync_stock_meta	{"callee":"sync_stock_meta","confidence":0.95,"strategy":"lsp_direct","candidates":1}
2623	D-twse.scripts.sync_to_supabase.main	CALLS	2621	D-twse.scripts.sync_to_supabase.sync_tdcc	{"callee":"sync_tdcc","confidence":0.95,"strategy":"lsp_direct","candidates":1,"args":[{"i":0,"k":"days","e":"args.days"}]}
2623	D-twse.scripts.sync_to_supabase.main	CALLS	2622	D-twse.scripts.sync_to_supabase.verify_sync	{"callee":"verify_sync","confidence":0.95,"strategy":"lsp_direct","candidates":1}
2620	D-twse.scripts.sync_to_supabase.sync_institutional	CALLS	2970	D-twse.twstock.commands.dividend.execute	{"callee":"supabase.table(\"stock_institutional\").upsert(batch).execute","confidence":0.14,"strategy":"suffix_match","candidates":6}
2620	D-twse.scripts.sync_to_supabase.sync_institutional	CALLS	1874	D-twse.twstock.db.get_connection	{"callee":"get_connection","confidence":0.85,"strategy":"lsp_constructor","candidates":1,"args":[{"i":0,"k":"readonly","e":"True"}]}
2620	D-twse.scripts.sync_to_supabase.sync_institutional	CALLS	1552	D-twse.twstock.fetcher.FinMindClient.get	{"callee":"row_dict.get","confidence":0.28,"strategy":"suffix_match","candidates":2,"args":[{"i":0,"e":"'updated_at'","v":"updated_at"}]}
2620	D-twse.scripts.sync_to_supabase.sync_institutional	CALLS	1361	D-twse.twstock.tests.test_processor_unit._NonClosingConn.close	{"callee":"conn.close","confidence":0.85,"strategy":"field_type_hint","candidates":2}
2619	D-twse.scripts.sync_to_supabase.sync_stock_history	CALLS	2970	D-twse.twstock.commands.dividend.execute	{"callee":"supabase.table(\"stock_price\").upsert(batch).execute","confidence":0.14,"strategy":"suffix_match","candidates":6}
2619	D-twse.scripts.sync_to_supabase.sync_stock_history	CALLS	1874	D-twse.twstock.db.get_connection	{"callee":"get_connection","confidence":0.85,"strategy":"lsp_constructor","candidates":1,"args":[{"i":0,"k":"readonly","e":"True"}]}
2619	D-twse.scripts.sync_to_supabase.sync_stock_history	CALLS	1552	D-twse.twstock.fetcher.FinMindClient.get	{"callee":"row_dict.get","confidence":0.28,"strategy":"suffix_match","candidates":2,"args":[{"i":0,"e":"'updated_at'","v":"updated_at"}]}
2619	D-twse.scripts.sync_to_supabase.sync_stock_history	CALLS	1361	D-twse.twstock.tests.test_processor_unit._NonClosingConn.close	{"callee":"conn.close","confidence":0.85,"strategy":"field_type_hint","candidates":2}
2618	D-twse.scripts.sync_to_supabase.sync_stock_meta	CALLS	2970	D-twse.twstock.commands.dividend.execute	{"callee":"supabase.table(\"stock_meta\").upsert(batch).execute","confidence":0.14,"strategy":"suffix_match","candidates":6}
2618	D-twse.scripts.sync_to_supabase.sync_stock_meta	CALLS	1874	D-twse.twstock.db.get_connection	{"callee":"get_connection","confidence":0.85,"strategy":"lsp_constructor","candidates":1,"args":[{"i":0,"k":"readonly","e":"True"}]}
2618	D-twse.scripts.sync_to_supabase.sync_stock_meta	CALLS	1552	D-twse.twstock.fetcher.FinMindClient.get	{"callee":"row_dict.get","confidence":0.28,"strategy":"suffix_match","candidates":2,"args":[{"i":0,"e":"'updated_at'","v":"updated_at"},{"i":1,"e":"datetime.now().isoformat()"}]}
2618	D-twse.scripts.sync_to_supabase.sync_stock_meta	CALLS	1361	D-twse.twstock.tests.test_processor_unit._NonClosingConn.close	{"callee":"conn.close","confidence":0.85,"strategy":"field_type_hint","candidates":2}
2621	D-twse.scripts.sync_to_supabase.sync_tdcc	CALLS	2970	D-twse.twstock.commands.dividend.execute	{"callee":"supabase.table(\"stock_features\").upsert(batch).execute","confidence":0.14,"strategy":"suffix_match","candidates":6}
2621	D-twse.scripts.sync_to_supabase.sync_tdcc	CALLS	1874	D-twse.twstock.db.get_connection	{"callee":"get_connection","confidence":0.85,"strategy":"lsp_constructor","candidates":1,"args":[{"i":0,"k":"readonly","e":"True"}]}
2621	D-twse.scripts.sync_to_supabase.sync_tdcc	CALLS	1552	D-twse.twstock.fetcher.FinMindClient.get	{"callee":"row_dict.get","confidence":0.28,"strategy":"suffix_match","candidates":2,"args":[{"i":0,"e":"'updated_at'","v":"updated_at"}]}
2621	D-twse.scripts.sync_to_supabase.sync_tdcc	CALLS	1361	D-twse.twstock.tests.test_processor_unit._NonClosingConn.close	{"callee":"conn.close","confidence":0.85,"strategy":"field_type_hint","candidates":2}
2622	D-twse.scripts.sync_to_supabase.verify_sync	CALLS	2286	D-twse.pyproject.select	{"callee":"supabase.table(table).select","confidence":0.38,"strategy":"unique_name","candidates":1,"args":[{"i":0,"e":"'count'","v":"count"},{"i":1,"k":"count","e":"'exact'","v":"exact"}]}
